ph,temperature_c,ammonia_mg_l,nitrite_mg_l,nitrate_mg_l,ph_rolling_3,ph_rolling_7,ph_change_rate,temperature_c_rolling_3,temperature_c_rolling_7,temperature_c_change_rate,ammonia_mg_l_rolling_3,ammonia_mg_l_rolling_7,ammonia_mg_l_change_rate,nitrite_mg_l_rolling_3,nitrite_mg_l_rolling_7,nitrite_mg_l_change_rate,nitrate_mg_l_rolling_3,nitrate_mg_l_rolling_7,nitrate_mg_l_change_rate,water_stability_index,risk_level
8.38371,26.3125,0.38,0.017,208,8.39733,8.40057,-0.0227,26.3125,26.30357,0,0.38,0.38,0,0.017,0.017,0,208.33333,208.14286,-1,0.02815,High Risk
8.39733,26.25,0.38,0.017,229,8.40187,8.40187,-0.00454,26.20833,26.21429,0.0625,0.38,0.38,0,0.017,0.017,0,230,229.71429,-2,0.02195,High Risk
8.39733,26.1875,0.38,0.017,209,8.40036,8.39992,-0.00454,26.1875,26.1875,0,0.38,0.38,0,0.017,0.017,0,210,209.14286,-3,0.00886,High Risk
8.40187,26.1875,0.38,0.017,215,8.40036,8.40187,0,26.20833,26.19643,0,0.38,0.38,0,0.017,0.017,0,214.33333,215.28571,2,0.01705,High Risk
8.40187,26.1875,0.38,0.017,209,8.39733,8.39603,0.00908,26.16667,26.16964,0,0.38,0.38,0,0.017,0.017,0,208.66667,208.57143,0,0.02535,High Risk
8.40187,26.125,0.38,0.017,211,8.39884,8.39668,0.00454,26.14583,26.16071,-0.0625,0.38,0.38,0,0.017,0.017,0,210.33333,209.14286,1,0.02297,High Risk
8.39733,26.0625,0.38,0.017,197,8.39733,8.39474,-0.00454,26.0625,26.0625,0,0.38,0.38,0,0.017,0.017,0,196,197,0,0.01155,High Risk
8.39733,26.0625,0.38,0.017,197,8.40187,8.40122,0,26.04167,26.05357,0,0.38,0.38,0,0.017,0.017,0,197,197,0,0.02284,High Risk
8.39733,26.0625,0.38,0.017,201,8.39733,8.39992,0.00454,26.02083,26.01786,0.0625,0.38,0.38,0,0.017,0.017,0,201,201.28571,0,0.03085,High Risk
8.40641,26.0625,0.38,0.017,192,8.40338,8.39863,0.00908,26.04167,26.03571,0,0.38,0.38,0,0.017,0.017,0,195,194.85714,-6,0.02924,High Risk
8.40641,25.6875,0.38,0.017,194,8.40338,8.40382,0.00454,25.70833,25.70536,0,0.38,0.38,0,0.017,0.017,0,193.66667,193.71429,-1,0.0201,High Risk
8.40641,25.6875,0.38,0.017,195,8.40036,8.40187,0.01362,25.6875,25.70536,0,0.38,0.38,0,0.017,0.017,0,194,194,1,0.02433,High Risk
8.40187,25.6875,0.38,0.017,189,8.4049,8.40576,-0.00454,25.6875,25.6875,0,0.38,0.38,0,0.017,0.017,0,189,190.28571,0,0.00343,High Risk
8.41549,25.6875,0.38,0.017,191,8.40944,8.40771,0.00908,25.66667,25.66071,0.0625,0.38,0.38,0,0.017,0.017,0,190,189,1,0.02357,High Risk
8.40187,25.625,0.38,0.017,191,8.40338,8.40446,-0.00454,25.625,25.64286,0,0.38,0.38,0,0.017,0.017,0,190.33333,189.42857,2,0.0201,High Risk
8.40641,25.5625,0.38,0.017,190,8.40792,8.40771,-0.00454,25.60417,25.60714,-0.0625,0.38,0.38,0,0.017,0.017,0,191,190.71429,-1,0.01968,High Risk
8.40641,25.5625,0.38,0.017,192,8.40792,8.40771,0,25.58333,25.59821,0,0.38,0.38,0,0.017,0.017,0,191,191,2,0.02113,High Risk
8.41095,25.625,0.38,0.017,187,8.41095,8.40965,0,25.58333,25.60714,0.0625,0.38,0.38,0,0.017,0.017,0,186.33333,186.28571,0,0.01968,High Risk
8.40641,25.5625,0.38,0.017,184,8.41398,8.4103,-0.00908,25.58333,25.58036,-0.0625,0.38,0.38,0,0.017,0.017,0,185,185,-1,0.02628,High Risk
8.40641,25.5,0.38,0.017,185,8.41095,8.41873,-0.00454,25.5,25.5,0,0.38,0.38,0,0.017,0.017,0,185,184.42857,0,0.02206,High Risk
8.40641,25.4375,0.38,0.017,185,8.41246,8.41484,-0.00454,25.4375,25.4375,0,0.38,0.38,0,0.017,0.017,0,182.33333,181.85714,6,0.01522,High Risk
8.41095,25.25,0.38,0.017,181,8.40792,8.41225,0.00454,25.25,25.25,0,0.38,0.38,0,0.017,0.017,0,181.66667,182.28571,-1,0.01634,High Risk
8.40641,25.25,0.38,0.017,187,8.40792,8.40965,0,25.27083,25.26786,0,0.38,0.38,0,0.017,0.017,0,187.33333,187.14286,0,0.02211,High Risk
8.40641,25.3125,0.38,0.017,185,8.40338,8.40511,0,25.3125,25.3125,0,0.38,0.38,0,0.017,0.017,0,183.33333,185.71429,-1,0.00686,High Risk
8.40187,25.375,0.38,0.017,183,8.40187,8.40122,0.00454,25.375,25.38393,0,0.38,0.38,0,0.017,0.017,0,182.33333,183.14286,1,0.02152,High Risk
8.40641,25.375,0.38,0.017,187,8.40338,8.39992,0,25.41667,25.4375,-0.0625,0.38,0.38,0,0.017,0.017,0,187.33333,185.14286,-1,0.02834,High Risk
8.35647,26,0.38,0.017,181,8.36706,8.37139,-0.01816,26.02083,25.98214,0,0.38,0.38,0,0.017,0.017,0,180,181.71429,3,0.04078,High Risk
8.37463,26.1875,0.38,0.017,181,8.37463,8.36944,-0.00908,26.125,26.10714,0.0625,0.38,0.38,0,0.017,0.017,0,181,179.28571,1,0.05057,High Risk
8.37917,26.375,0.38,0.017,183,8.37766,8.37074,0,26.4375,26.40179,-0.0625,0.38,0.38,0,0.017,0.017,0,185,183.71429,-3,0.04152,High Risk
8.36555,26.625,0.38,0.017,177,8.36555,8.37074,0,26.60417,26.58929,0,0.38,0.38,0,0.017,0.017,0,176.66667,176,0,0.03363,High Risk
8.37463,26.625,0.38,0.017,177,8.3716,8.36685,0.00908,26.60417,26.61607,0,0.38,0.38,0,0.017,0.017,0,177.66667,178.85714,-2,0.03295,High Risk
8.36555,26.6875,0.38,0.017,176,8.36404,8.37009,0.00454,26.66667,26.65179,0,0.38,0.38,0,0.017,0.017,0,176,176,0,0.05226,High Risk
8.37463,26.625,0.38,0.017,178,8.37766,8.37268,-0.00908,26.66667,26.66964,-0.0625,0.38,0.38,0,0.017,0.017,0,177,178.28571,2,0.02794,High Risk
8.37463,26.6875,0.38,0.017,177,8.37463,8.37528,0,26.6875,26.66071,0,0.38,0.38,0,0.017,0.017,0,177.33333,178.42857,-1,0.03,High Risk
8.39279,26.5625,0.38,0.017,187,8.38976,8.3889,0.00908,26.58333,26.58929,0,0.38,0.38,0,0.017,0.017,0,186,187.57143,3,0.03443,High Risk
8.39279,26.5625,0.38,0.017,186,8.38976,8.39214,0,26.52083,26.50893,0.0625,0.38,0.38,0,0.017,0.017,0,186,186.42857,-3,0.02152,High Risk
8.39279,26.5,0.38,0.017,192,8.39733,8.39538,-0.00454,26.45833,26.44643,0.0625,0.38,0.38,0,0.017,0.017,0,190.33333,189.85714,3,0.02067,High Risk
8.39279,26.3125,0.38,0.017,189,8.38825,8.3902,0.00908,26.3125,26.3125,0,0.38,0.38,0,0.017,0.017,0,188.66667,187.85714,0,0.01155,High Risk
8.38825,26.1875,0.38,0.017,177,8.38976,8.39149,-0.00454,26.1875,26.1875,0,0.38,0.38,0,0.017,0.017,0,177.66667,177.71429,0,0.0101,High Risk
8.38825,26.125,0.38,0.017,176,8.39279,8.38825,-0.00908,26.08333,26.10714,0.0625,0.38,0.38,0,0.017,0.017,0,176,175.85714,0,0.02697,High Risk
8.39279,26.125,0.38,0.017,175,8.39128,8.38955,-0.00454,26.14583,26.13393,0,0.38,0.38,0,0.017,0.017,0,174,174.14286,2,0.02191,High Risk
8.38371,26.125,0.38,0.017,175,8.39128,8.3902,-0.01362,26.10417,26.09821,0,0.38,0.38,0,0.017,0.017,0,175.66667,175.57143,-1,0.03231,High Risk
8.40641,25.9375,0.38,0.017,174,8.39733,8.39149,0.01362,25.9375,25.9375,0,0.38,0.38,0,0.017,0.017,0,174,173.42857,0,0.02443,High Risk
8.37917,25.9375,0.38,0.017,175,8.39582,8.39603,-0.03178,25.91667,25.89286,0,0.38,0.38,0,0.017,0.017,0,174.33333,174.42857,0,0.03603,High Risk
8.40187,25.8125,0.38,0.017,174,8.40338,8.39733,-0.00454,25.8125,25.80357,0,0.38,0.38,0,0.017,0.017,0,174.66667,174,-1,0.02664,High Risk
8.40641,25.875,0.38,0.017,173,8.40036,8.40057,0.01362,25.85417,25.83929,0,0.38,0.38,0,0.017,0.017,0,174.33333,174.14286,-1,0.02534,High Risk
8.40641,25.75,0.38,0.017,172,8.40641,8.40706,0,25.75,25.75,0,0.38,0.38,0,0.017,0.017,0,172,172.57143,-1,0.00343,High Risk
8.41095,25.5,0.38,0.017,167,8.40792,8.409,0.00454,25.5,25.48214,0,0.38,0.38,0,0.017,0.017,0,167.66667,168.71429,-2,0.02554,High Risk
8.40641,25.3125,0.38,0.017,165,8.40641,8.41095,0,25.3125,25.32143,0,0.38,0.38,0,0.017,0.017,0,166.66667,166.57143,-4,0.03211,High Risk
8.41095,25.0625,0.38,0.017,186,8.40792,8.40706,0.00454,25.0625,25.08036,0,0.38,0.38,0,0.017,0.017,0,186,185.14286,0,0.01868,High Risk
8.40641,25.125,0.38,0.017,181,8.4049,8.40511,0.00454,25.125,25.11607,0,0.38,0.38,0,0.017,0.017,0,178.66667,180.14286,5,0.01624,High Risk
8.40187,25.125,0.38,0.017,206,8.40338,8.40317,-0.00454,25.125,25.08929,0,0.38,0.38,0,0.017,0.017,0,204,200.85714,1,0.02357,High Risk
8.40641,25.0625,0.38,0.017,155,8.40641,8.40641,0,25.02083,25.01786,0.0625,0.38,0.38,0,0.017,0.017,0,157,157.42857,-2,0.01525,High Risk
8.48358,24.9375,0.38,0.017,159,8.42305,8.41354,0.09987,24.95833,24.95536,-0.0625,0.38,0.38,0,0.017,0.017,0,159.33333,158.14286,-2,0.0792,High Risk
8.33378,24.6875,0.38,0.017,135,8.33529,8.33378,-0.00454,24.6875,24.69643,0,0.38,0.38,0,0.017,0.017,0,135.33333,135.57143,0,0.01923,High Risk
8.3247,24.8125,0.38,0.017,145,8.33832,8.33183,-0.03631,24.8125,24.84821,0,0.38,0.38,0,0.017,0.017,0,147.33333,144.85714,-5,0.04582,High Risk
8.33378,24.875,0.38,0.017,144,8.33227,8.33054,0,24.85417,24.85714,0.0625,0.38,0.38,0,0.017,0.017,0,144,143.85714,0,0.02211,High Risk
8.3247,24.9375,0.38,0.017,151,8.33529,8.33183,-0.02724,24.91667,24.91071,0.0625,0.38,0.38,0,0.017,0.017,0,150,148.14286,1,0.03622,High Risk
8.33832,25.125,0.38,0.017,150,8.33832,8.33637,0,25.14583,25.16071,0,0.38,0.38,0,0.017,0.017,0,151.66667,154.42857,-4,0.02385,High Risk
8.32016,25.1875,0.38,0.017,145,8.33681,8.33637,-0.0227,25.1875,25.1875,0,0.38,0.38,0,0.017,0.017,0,144.66667,144.28571,1,0.01727,High Risk
8.33378,25.25,0.38,0.017,144,8.33378,8.33508,0.00454,25.20833,25.19643,0.0625,0.38,0.38,0,0.017,0.017,0,145.33333,147.28571,-3,0.02191,High Risk
8.34286,25.1875,0.38,0.017,154,8.33983,8.34286,0.00454,25.1875,25.16964,0,0.38,0.38,0,0.017,0.017,0,147.66667,146.28571,10,0.02433,High Risk
8.33378,25.1875,0.38,0.017,169,8.33378,8.33313,-0.00908,25.16667,25.17857,0,0.38,0.38,0,0.017,0.017,0,169.66667,169,-4,0.02403,High Risk
8.33378,25.1875,0.38,0.017,165,8.33378,8.33832,0.00454,25.1875,25.16071,0,0.38,0.38,0,0.017,0.017,0,166,166.28571,-2,0.02843,High Risk
8.33832,25.1875,0.38,0.017,161,8.33378,8.33313,0.01362,25.14583,25.14286,0.0625,0.38,0.38,0,0.017,0.017,0,160.33333,162,6,0.02496,High Risk
8.32924,25.125,0.38,0.017,163,8.33681,8.33443,-0.00908,25.10417,25.125,0.0625,0.38,0.38,0,0.017,0.017,0,161,160.42857,1,0.03133,High Risk
8.32924,25.125,0.38,0.017,160,8.33983,8.33767,-0.02723,25.125,25.125,0,0.38,0.38,0,0.017,0.017,0,161,159.57143,-1,0.01847,High Risk
8.34286,25.0625,0.38,0.017,157,8.33378,8.33378,0.01362,25.10417,25.09821,-0.0625,0.38,0.38,0,0.017,0.017,0,158,159.42857,-2,0.02719,High Risk
8.33378,25.0625,0.38,0.017,157,8.33227,8.33248,0,25.08333,25.08929,0,0.38,0.38,0,0.017,0.017,0,155,155.42857,3,0.02357,High Risk
8.33378,25.0625,0.38,0.017,155,8.33529,8.33508,-0.00454,25.08333,25.08929,-0.0625,0.38,0.38,0,0.017,0.017,0,154.33333,154.42857,0,0.02681,High Risk
8.33378,25.125,0.38,0.017,155,8.33227,8.33313,0.00454,25.10417,25.09821,0.0625,0.38,0.38,0,0.017,0.017,0,155.33333,155.28571,-1,0.02487,High Risk
8.33378,25.0625,0.38,0.017,151,8.35042,8.33962,-0.05901,25.0625,25.0625,0,0.38,0.38,0,0.017,0.017,0,153.33333,152.14286,-3,0.04738,High Risk
8.32924,25,0.38,0.017,156,8.33832,8.33248,-0.02723,25,25.01786,0,0.38,0.38,0,0.017,0.017,0,155.66667,154.14286,0,0.0391,High Risk
8.32016,25,0.38,0.017,151,8.32319,8.32729,0,25,25,0,0.38,0.38,0,0.017,0.017,0,153.33333,153.57143,-3,0.01646,High Risk
8.33378,24.9375,0.38,0.017,150,8.33378,8.33378,0.00454,24.9375,24.94643,0,0.38,0.38,0,0.017,0.017,0,150,149.71429,-1,0.02353,High Risk
8.3247,24.9375,0.38,0.017,151,8.33227,8.33248,-0.01362,24.9375,24.9375,0,0.38,0.38,0,0.017,0.017,0,150.33333,150.57143,2,0.01794,High Risk
8.33378,24.9375,0.38,0.017,150,8.33529,8.33313,-0.00454,24.9375,24.91964,0,0.38,0.38,0,0.017,0.017,0,150.66667,150.14286,-2,0.02151,High Risk
8.32924,24.875,0.38,0.017,148,8.32773,8.33378,0.00454,24.89583,24.89286,-0.0625,0.38,0.38,0,0.017,0.017,0,149.66667,150.28571,-3,0.02809,High Risk
8.33832,24.875,0.38,0.017,147,8.33529,8.33378,0.01362,24.89583,24.875,-0.0625,0.38,0.38,0,0.017,0.017,0,146.33333,146.85714,2,0.03088,High Risk
8.33378,24.875,0.38,0.017,145,8.33529,8.34156,0,24.83333,24.83036,0.0625,0.38,0.38,0,0.017,0.017,0,145.33333,145.14286,-1,0.06116,High Risk
8.37463,24.6875,0.38,0.017,144,8.35648,8.35064,0.02269,24.6875,24.69643,0,0.38,0.38,0,0.017,0.017,0,144,143.57143,0,0.03448,High Risk
8.3474,24.5,0.38,0.017,150,8.34589,8.34156,0.00454,24.5,24.5,0,0.38,0.38,0,0.017,0.017,0,149.66667,149.71429,-4,0.0101,High Risk
8.32924,24.4375,0.38,0.017,165,8.33529,8.33897,-0.00908,24.45833,24.47321,0,0.38,0.38,0,0.017,0.017,0,162.66667,162.14286,6,0.02774,High Risk
8.36555,24.5,0.38,0.017,162,8.35042,8.34026,0.02723,24.47917,24.47321,0.0625,0.38,0.38,0,0.017,0.017,0,162.33333,163.71429,0,0.0423,High Risk
8.33378,24.4375,0.38,0.017,154,8.33529,8.33702,0.00454,24.45833,24.44643,-0.0625,0.38,0.38,0,0.017,0.017,0,158,160,-6,0.02191,High Risk
8.33832,24.4375,0.38,0.017,160,8.33681,8.33508,0,24.4375,24.44643,0,0.38,0.38,0,0.017,0.017,0,164.33333,168,-2,0.01868,High Risk
8.32924,24.4375,0.38,0.017,153,8.33075,8.33313,-0.00454,24.45833,24.47321,-0.0625,0.38,0.38,0,0.017,0.017,0,154,155.14286,-1,0.02297,High Risk
8.33832,24.5,0.38,0.017,147,8.33378,8.33313,0,24.45833,24.45536,0.0625,0.38,0.38,0,0.017,0.017,0,149,150.42857,-3,0.02628,High Risk
8.3247,24.5,0.38,0.017,155,8.32924,8.33054,-0.00454,24.5,24.47321,0,0.38,0.38,0,0.017,0.017,0,155,152.57143,0,0.02534,High Risk
8.32016,24.5,0.38,0.017,156,8.3474,8.33832,-0.00908,24.5,24.5,0,0.38,0.38,0,0.017,0.017,0,159,159.71429,-5,0.04917,High Risk
8.33832,24.5,0.38,0.017,144,8.33227,8.32989,0.00908,24.5,24.50893,0,0.38,0.38,0,0.017,0.017,0,144,144.14286,0,0.0251,High Risk
8.32924,24.5,0.38,0.017,165,8.32621,8.33378,0.00908,24.5,24.50893,0,0.38,0.38,0,0.017,0.017,0,162.66667,161,1,0.03071,High Risk
8.3247,24.375,0.38,0.017,139,8.32621,8.3247,-0.00454,24.375,24.375,0,0.38,0.38,0,0.017,0.017,0,137.33333,137.57143,4,0.00741,High Risk
8.31108,24.375,0.38,0.017,144,8.32016,8.31886,0,24.375,24.375,0,0.38,0.38,0,0.017,0.017,0,143.33333,143.85714,2,0.02011,High Risk
8.31108,24.375,0.38,0.017,138,8.31411,8.30978,-0.00908,24.39583,24.39286,0,0.38,0.38,0,0.017,0.017,0,133.33333,134.14286,14,0.02663,High Risk
8.30654,24.375,0.38,0.017,136,8.30957,8.31303,-0.00454,24.41667,24.41964,-0.0625,0.38,0.38,0,0.017,0.017,0,136,135,-1,0.03919,High Risk
8.302,24.4375,0.38,0.017,137,8.30351,8.30524,0,24.41667,24.41964,0,0.38,0.38,0,0.017,0.017,0,138.66667,139.14286,-1,0.02211,High Risk
8.32016,24.4375,0.38,0.017,143,8.30805,8.30589,0.02724,24.4375,24.4375,0,0.38,0.38,0,0.017,0.017,0,143,143.28571,-1,0.01693,High Risk
8.28838,24.125,0.38,0.017,143,8.28687,8.28319,0.00454,24.125,24.125,0,0.38,0.38,0,0.017,0.017,0,141,141.14286,4,0.00817,High Risk
8.27022,23.9375,0.38,0.017,131,8.26871,8.26893,0,23.91667,23.91071,0.0625,0.38,0.38,0,0.017,0.017,0,132.66667,136.71429,1,0.02356,High Risk
8.26115,23.875,0.38,0.017,133,8.26266,8.26374,-0.00454,23.83333,23.83929,0.0625,0.38,0.38,0,0.017,0.017,0,133.33333,133.42857,0,0.02556,High Risk
8.26115,23.8125,0.38,0.017,138,8.26871,8.26698,0,23.83333,23.82143,-0.0625,0.38,0.38,0,0.017,0.017,0,133.33333,132.57143,7,0.02814,High Risk
8.28838,23.8125,0.38,0.017,134,8.27174,8.26893,0.02723,23.83333,23.82143,-0.0625,0.38,0.38,0,0.017,0.017,0,133.33333,132.85714,0,0.0305,High Risk
8.26115,23.75,0.38,0.017,137,8.26418,8.26374,-0.00454,23.75,23.75893,0,0.38,0.38,0,0.017,0.017,0,134.33333,134.85714,-1,0.01666,High Risk
8.26569,23.6875,0.38,0.017,138,8.26569,8.26439,-0.00453,23.70833,23.69643,-0.0625,0.38,0.38,0,0.017,0.017,0,137,136.14286,0,0.01867,High Risk
8.26115,23.6875,0.38,0.017,140,8.25358,8.25012,0.01362,23.6875,23.67857,0,0.38,0.38,0,0.017,0.017,0,142.33333,138.14286,-3,0.02554,High Risk
8.23845,23.75,0.38,0.017,139,8.24904,8.24558,-0.0227,23.75,23.75,0,0.38,0.38,0,0.017,0.017,0,138.33333,136.57143,0,0.0188,High Risk
8.20213,24.3125,0.38,0.017,141,8.20062,8.19759,0,24.3125,24.3125,0,0.38,0.38,0,0.017,0.017,0,142.33333,142.14286,-1,0.01657,High Risk
8.21575,25.0625,0.38,0.017,163,8.20818,8.2138,0.00908,25.08333,25.09821,-0.0625,0.38,0.38,0,0.017,0.017,0,163,163.14286,2,0.04006,High Risk
8.21575,25.0625,0.38,0.017,163,8.20516,8.20602,0.01816,25.0625,25.0625,0,0.38,0.38,0,0.017,0.017,0,162.33333,162.57143,2,0.01329,High Risk
8.18398,24.625,0.38,0.017,140,8.187,8.18592,-0.00453,24.64583,24.64286,0,0.38,0.38,0,0.017,0.017,0,139,136.85714,1,0.02238,High Risk
8.18398,24.5625,0.38,0.017,150,8.18398,8.18268,-0.00453,24.58333,24.58036,0,0.38,0.38,0,0.017,0.017,0,150,150.28571,0,0.02211,High Risk
8.18398,24.5,0.38,0.017,157,8.187,8.18398,-0.00453,24.54167,24.54464,-0.0625,0.38,0.38,0,0.017,0.017,0,155.33333,154.85714,2,0.02572,High Risk
8.16582,24.625,0.38,0.017,144,8.15977,8.15739,0.01816,24.58333,24.57143,0.0625,0.38,0.38,0,0.017,0.017,0,141.33333,140.28571,5,0.03029,High Risk
8.06595,25.375,0.38,0.017,131,8.06746,8.07114,0,25.375,25.38393,0,0.38,0.38,0,0.017,0.017,0,132.33333,134,-2,0.02403,High Risk
7.96154,25.125,0.38,0.017,131,7.96305,7.96154,0,25.125,25.125,0,0.38,0.38,0,0.017,0.017,0,126.66667,126.57143,6,0.00741,High Risk
7.957,25.125,0.38,0.017,137,7.96154,7.96219,-0.00454,25.125,25.125,0,0.38,0.38,0,0.017,0.017,0,134.33333,129.57143,4,0.02775,High Risk
7.97062,25.125,0.38,0.017,128,7.96759,7.96089,0.00908,25.10417,25.10714,0.0625,0.38,0.38,0,0.017,0.017,0,128,130.57143,0,0.03135,High Risk
7.94792,25.0625,0.38,0.017,155,7.94943,7.94987,-0.00908,25.04167,25.04464,0,0.38,0.38,0,0.017,0.017,0,153.33333,153.42857,1,0.02554,High Risk
7.94792,25,0.38,0.017,139,7.92522,7.93754,-0.00908,24.97917,24.98214,0.0625,0.38,0.38,0,0.017,0.017,0,140.66667,140,-2,0.07563,High Risk
7.957,25,0.38,0.017,130,7.95246,7.95376,0.00454,24.95833,24.95536,0.0625,0.38,0.38,0,0.017,0.017,0,132.33333,132.71429,-4,0.02778,High Risk
7.94792,25,0.38,0.017,130,7.95095,7.95635,0,24.97917,24.98214,0,0.38,0.38,0,0.017,0.017,0,131.66667,133.42857,-1,0.03047,High Risk
7.94792,24.9375,0.38,0.017,119,7.94792,7.94922,0,24.9375,24.9375,0,0.38,0.38,0,0.017,0.017,0,125,127.85714,-9,0.00686,High Risk
7.93884,24.875,0.38,0.017,122,7.94641,7.94727,-0.01816,24.875,24.875,0,0.38,0.38,0,0.017,0.017,0,122,122,0,0.01429,High Risk
7.94338,24.8125,0.38,0.017,128,7.93884,7.94338,0.01362,24.83333,24.82143,0,0.38,0.38,0,0.017,0.017,0,128.33333,128.57143,-1,0.02465,High Risk
7.94338,24.6875,0.38,0.017,115,7.94641,7.94857,0,24.6875,24.6875,0,0.38,0.38,0,0.017,0.017,0,116.33333,116,-2,0.02059,High Risk
7.92976,24.6875,0.38,0.017,117,7.94187,7.94338,-0.01816,24.6875,24.6875,0,0.38,0.38,0,0.017,0.017,0,117.66667,117.42857,-1,0.01739,High Risk
7.93884,24.625,0.38,0.017,116,7.94035,7.93819,0,24.625,24.66071,0,0.38,0.38,0,0.017,0.017,0,115.33333,115.57143,1,0.02892,High Risk
7.94338,24.625,0.38,0.017,117,7.94187,7.94014,0.00454,24.64583,24.65179,0,0.38,0.38,0,0.017,0.017,0,115.66667,116.14286,-1,0.02924,High Risk
7.93884,24.625,0.38,0.017,118,7.94035,7.93884,0,24.60417,24.60714,0.0625,0.38,0.38,0,0.017,0.017,0,116,116.14286,3,0.02808,High Risk
7.92069,24.5625,0.38,0.017,114,7.93884,7.93949,-0.02269,24.5625,24.55357,0,0.38,0.38,0,0.017,0.017,0,115.33333,115.14286,-2,0.0324,High Risk
7.94338,24.5625,0.38,0.017,115,7.92068,7.93041,0.01362,24.54167,24.53571,0,0.38,0.38,0,0.017,0.017,0,115.33333,114.42857,-2,0.05429,High Risk
7.94338,24.5,0.38,0.017,112,7.94035,7.93754,0.00454,24.52083,24.51786,-0.0625,0.38,0.38,0,0.017,0.017,0,113.66667,114.71429,-2,0.02663,High Risk
7.93884,24.5,0.38,0.017,115,7.93279,7.9343,0.00454,24.54167,24.53571,-0.0625,0.38,0.38,0,0.017,0.017,0,115.33333,115.71429,-2,0.02954,High Risk
7.94338,24.5,0.38,0.017,114,7.93884,7.93625,0.01362,24.5,24.52679,0,0.38,0.38,0,0.017,0.017,0,114.66667,115.14286,-1,0.02939,High Risk
7.93884,24.5,0.38,0.017,113,7.93733,7.95181,0,24.47917,24.49107,0,0.38,0.38,0,0.017,0.017,0,113,113,1,0.08803,High Risk
7.93884,24.375,0.38,0.017,115,7.93279,7.93171,0.01361,24.39583,24.41964,0,0.38,0.38,0,0.017,0.017,0,114,114.57143,-2,0.03084,High Risk
7.91161,24.375,0.38,0.017,118,7.9343,7.92912,-0.04993,24.375,24.36607,0,0.38,0.38,0,0.017,0.017,0,118.66667,119.85714,-1,0.04301,High Risk
7.93884,24.3125,0.38,0.017,123,7.94035,7.93365,-0.00454,24.3125,24.33036,0,0.38,0.38,0,0.017,0.017,0,122.66667,122.42857,-1,0.03217,High Risk
7.92976,24.375,0.38,0.017,131,7.92371,7.92328,0.00453,24.33333,24.32143,0.0625,0.38,0.38,0,0.017,0.017,0,131.33333,132.57143,0,0.02908,High Risk
7.90707,24.4375,0.38,0.017,119,7.90858,7.90707,0.00454,24.4375,24.4375,0,0.38,0.38,0,0.017,0.017,0,122.66667,122.57143,-7,0.01284,High Risk
7.90707,24.4375,0.38,0.017,123,7.90556,7.90642,0,24.4375,24.4375,0,0.38,0.38,0,0.017,0.017,0,122.66667,122.14286,4,0.01221,High Risk
7.89799,24.4375,0.38,0.017,119,7.89799,7.89994,0,24.45833,24.45536,0,0.38,0.38,0,0.017,0.017,0,122,124,-5,0.02239,High Risk
7.90253,24.5,0.38,0.017,125,7.90102,7.90058,0.00454,24.5,24.47321,0,0.38,0.38,0,0.017,0.017,0,123.66667,122,2,0.02385,High Risk
7.90253,24.5,0.38,0.017,126,7.90404,7.90253,0,24.5,24.5,0,0.38,0.38,0,0.017,0.017,0,126.33333,125.71429,-2,0.00741,High Risk
7.94792,24.5,0.38,0.017,123,7.91766,7.90772,0.04539,24.5,24.5,0,0.38,0.38,0,0.017,0.017,0,124.66667,124.28571,-2,0.03571,High Risk
7.89345,24.6875,0.38,0.017,123,7.89496,7.89345,0,24.6875,24.6875,0,0.38,0.38,0,0.017,0.017,0,122,122,-2,0.00524,High Risk
7.91615,24.6875,0.38,0.017,125,7.8995,7.8954,0.02724,24.6875,24.6875,0,0.38,0.38,0,0.017,0.017,0,125.66667,124.57143,-3,0.01951,High Risk
7.88891,24.6875,0.38,0.017,128,7.89194,7.8915,-0.00454,24.6875,24.6875,0,0.38,0.38,0,0.017,0.017,0,128,129.14286,0,0.00485,High Risk
7.88891,24.8125,0.38,0.017,128,7.8874,7.88826,0,24.8125,24.8125,0,0.38,0.38,0,0.017,0.017,0,129,130,-3,0.00627,High Risk
7.89345,24.875,0.38,0.017,123,7.89194,7.89021,0.00454,24.85417,24.86607,0.0625,0.38,0.38,0,0.017,0.017,0,125.66667,125.14286,-3,0.02045,High Risk
7.89345,24.875,0.38,0.017,121,7.89648,7.89475,-0.00454,24.875,24.875,0,0.38,0.38,0,0.017,0.017,0,120.33333,122.42857,3,0.00686,High Risk
7.90253,24.875,0.38,0.017,144,7.89799,7.89734,0.00454,24.875,24.90179,0,0.38,0.38,0,0.017,0.017,0,138,137.14286,9,0.02297,High Risk
7.89799,24.9375,0.38,0.017,144,7.89496,7.89994,0.00454,24.89583,24.90179,0.0625,0.38,0.38,0,0.017,0.017,0,142.33333,143.28571,3,0.03622,High Risk
7.89799,24.875,0.38,0.017,144,7.89799,7.89799,0,24.875,24.875,0,0.38,0.38,0,0.017,0.017,0,145.66667,142.57143,-1,0.00524,High Risk
7.90253,24.875,0.38,0.017,162,7.8995,7.90447,0.00454,24.875,24.875,0,0.38,0.38,0,0.017,0.017,0,161.33333,162.14286,1,0.0305,High Risk
7.89345,24.875,0.38,0.017,149,7.89496,7.8941,-0.00454,24.875,24.875,0,0.38,0.38,0,0.017,0.017,0,148.66667,150.28571,0,0.00627,High Risk
